Timestamp (S),Arc Main Current (A),Arc Main Voltage (V),Arc Main Energy (J)
17.113,-9.164e-06,3.001,0.03878729
17.11325,-7.356e-06,,0.03878728
17.1135,-6.663e-06,,0.03878728
17.11375,-6.383e-06,,0.03878727
17.114,-5.776e-06,3.001,0.03878727
17.11425,-5.197e-06,,0.03878726
17.1145,-5.145e-06,,0.03878726
17.11475,-4.765e-06,,0.03878726
17.115,-4.309e-06,3.002,0.03878725
17.11525,-2.554e-06,,0.03878725
17.1155,-2.046e-06,,0.03878725
17.11575,-1.894e-06,,0.03878725
17.116,-1.742e-06,3.001,0.03878725
17.11625,-1.794e-06,,0.03878725
17.1165,-1.847e-06,,0.03878724
17.11675,-1.491e-06,,0.03878724
17.117,-1.491e-06,3.002,0.03878724
17.11725,-1.026e-06,,0.03878724
17.1175,-5.41e-07,,0.03878724
17.11775,-7.46e-07,,0.03878724
17.118,-7.31e-07,3.002,0.03878724
17.11825,-3.28e-07,,0.03878724
17.1185,-1.76e-07,,0.03878724
17.11875,-1.9e-07,,0.03878724
17.119,2.89e-07,3.002,0.03878724
17.11925,1.01e-06,,0.03878724
17.1195,8.87e-07,,0.03878724
17.11975,8.73e-07,,0.03878724
17.12,8.49e-07,3.002,0.03878724
17.12025,-6.2e-08,,0.03878724
17.1205,-3.8e-08,,0.03878724
17.12075,1.51e-07,,0.03878724
17.121,-9.1e-08,3.001,0.03878724
17.12125,3.79e-07,,0.03878724
17.1215,7.21e-07,,0.03878724
17.12175,7.59e-07,,0.03878724
17.122,2.13e-07,3.001,0.03878724
17.12225,9.87e-07,,0.03878724
17.1225,7.59e-07,,0.03878724
17.12275,1.428e-06,,0.03878725
17.123,1.262e-06,3.002,0.03878725
17.12325,1.632e-06,,0.03878725
17.1235,1.67e-06,,0.03878725
17.12375,1.67e-06,,0.03878725
17.124,1.1e-06,3.001,0.03878725
17.12425,4.79e-07,,0.03878725
17.1245,8.73e-07,,0.03878725
17.12475,6.21e-07,,0.03878725
17.125,8.11e-07,3.001,0.03878725
17.12525,1.883e-06,,0.03878725
17.1255,1.746e-06,,0.03878726
17.12575,1.124e-06,,0.03878726
17.126,9.11e-07,3.001,0.03878726
17.12625,2.13e-07,,0.03878726
17.1265,-3.42e-07,,0.03878726
17.12675,-2.4e-08,,0.03878726
17.127,-3.8e-08,3.001,0.03878726
17.12725,7.45e-07,,0.03878726
17.1275,1.001e-06,,0.03878726
17.12775,1.414e-06,,0.03878726
17.128,1.466e-06,3.002,0.03878726
17.12825,1.641e-06,,0.03878726
17.1285,1.67e-06,,0.03878726
17.12875,1.328e-06,,0.03878726
17.129,1.124e-06,3.002,0.03878726
17.12925,8.96e-07,,0.03878727
17.1295,1.048e-06,,0.03878727
17.12975,8.49e-07,,0.03878727
17.13,1.086e-06,3.002,0.03878727
17.13025,1.404e-06,,0.03878727
17.1305,1.262e-06,,0.03878727
17.13075,1.276e-06,,0.03878727
17.131,1.338e-06,3.001,0.03878727
17.13125,1.191e-06,,0.03878727
17.1315,9.11e-07,,0.03878727
17.13175,8.73e-07,,0.03878727
17.132,9.34e-07,3.002,0.03878727
17.13225,1.176e-06,,0.03878728
17.1325,1.49e-06,,0.03878728
17.13275,1.124e-06,,0.03878728
17.133,1.153e-06,3.001,0.03878728
17.13325,1.191e-06,,0.03878728
17.1335,1.025e-06,,0.03878728
17.13375,8.87e-07,,0.03878728
17.134,1.153e-06,3.001,0.03878728
17.13425,7.45e-07,,0.03878728
17.1345,4.41e-07,,0.03878728
17.13475,3.55e-07,,0.03878728
17.135,7.45e-07,3.001,0.03878728
17.13525,8.96e-07,,0.03878728
17.1355,7.73e-07,,0.03878728
17.13575,1.077e-06,,0.03878729
17.136,1.138e-06,3.001,0.03878729
17.13625,1.556e-06,,0.03878729
17.1365,1.528e-06,,0.03878729
17.13675,1.58e-06,,0.03878729
17.137,1.153e-06,3.001,0.03878729
17.13725,7.97e-07,,0.03878729
17.1375,7.83e-07,,0.03878729
17.13775,7.73e-07,,0.03878729
17.138,8.73e-07,3.002,0.03878729
17.13825,9.72e-07,,0.03878729
17.1385,8.35e-07,,0.03878729
17.13875,1.086e-06,,0.0387873
17.139,1.338e-06,3.002,0.0387873
17.13925,9.87e-07,,0.0387873
17.1395,1.039e-06,,0.0387873
17.13975,9.87e-07,,0.0387873
17.14,1.039e-06,3.001,0.0387873
17.14025,7.73e-07,,0.0387873
17.1405,1.276e-06,,0.0387873
17.14075,1.048e-06,,0.0387873
17.141,1.252e-06,3.001,0.0387873
17.14125,1.504e-06,,0.0387873
17.1415,1.428e-06,,0.0387873
17.14175,1.214e-06,,0.03878731
17.142,1.376e-06,3.001,0.03878731
17.14225,9.72e-07,,0.03878731
17.1425,1.29e-06,,0.03878731
17.14275,1.039e-06,,0.03878731
17.143,1.428e-06,3.001,0.03878731
17.14325,1.556e-06,,0.03878731
17.1435,6.21e-07,,0.03878731
17.14375,8.11e-07,,0.03878731
17.144,6.59e-07,3.002,0.03878731
17.14425,3.55e-07,,0.03878731
17.1445,7.45e-07,,0.03878731
17.14475,1.086e-06,,0.03878731
17.145,1.504e-06,3.001,0.03878732
17.14525,1.338e-06,,0.03878732
17.1455,1.366e-06,,0.03878732
17.14575,9.49e-07,,0.03878732
17.146,1.229e-06,3.001,0.03878732
17.14625,1.29e-06,,0.03878732
17.1465,1.528e-06,,0.03878732
17.14675,1.959e-06,,0.03878732
17.147,2.377e-06,3.001,0.03878732
17.14725,2.135e-06,,0.03878733
17.1475,1.656e-06,,0.03878733
17.14775,1.518e-06,,0.03878733
17.148,1.162e-06,3.002,0.03878733
17.14825,5.69e-07,,0.03878733
17.1485,6.69e-07,,0.03878733
17.14875,6.97e-07,,0.03878733
17.149,1.039e-06,3.001,0.03878733
17.14925,1.063e-06,,0.03878733
17.1495,1.29e-06,,0.03878733
17.14975,9.72e-07,,0.03878733
17.15,1.048e-06,3.001,0.03878734
17.15025,8.96e-07,,0.03878734
17.1505,8.87e-07,,0.03878734
17.15075,1.314e-06,,0.03878734
17.151,1.632e-06,3.001,0.03878734
17.15125,1.594e-06,,0.03878734
17.1515,1.452e-06,,0.03878734
17.15175,1.276e-06,,0.03878734
17.152,1.1e-06,3,0.03878734
17.15225,8.11e-07,,0.03878734
17.1525,8.2e-07,,0.03878734
17.15275,9.87e-07,,0.03878734
17.153,1.191e-06,3.002,0.03878735
17.15325,6.83e-07,,0.03878735
17.1535,3.03e-07,,0.03878735
17.15375,4.41e-07,,0.03878735
17.154,5.31e-07,3.001,0.03878735
17.15425,1.025e-06,,0.03878735
17.1545,1.338e-06,,0.03878735
17.15475,1.1e-06,,0.03878735
17.155,1.428e-06,3.002,0.03878735
17.15525,1.594e-06,,0.03878735
17.1555,1.604e-06,,0.03878735
17.15575,2.035e-06,,0.03878735
17.156,1.404e-06,3.001,0.03878736
17.15625,1.176e-06,,0.03878736
17.1565,9.63e-07,,0.03878736
17.15675,5.83e-07,,0.03878736
17.157,5.45e-07,3.001,0.03878736
17.15725,6.97e-07,,0.03878736
17.1575,1.124e-06,,0.03878736
17.15775,1.048e-06,,0.03878736
17.158,9.63e-07,3.001,0.03878736
17.15825,1.162e-06,,0.03878736
17.1585,9.34e-07,,0.03878736
17.15875,1.262e-06,,0.03878736
17.159,1.153e-06,3.001,0.03878736
17.15925,1.1e-06,,0.03878737
17.1595,1.29e-06,,0.03878737
17.15975,1.2e-06,,0.03878737
17.16,1.238e-06,3.001,0.03878737
17.16025,1.138e-06,,0.03878737
17.1605,1.124e-06,,0.03878737
17.16075,7.83e-07,,0.03878737
17.161,8.35e-07,3.001,0.03878737
17.16125,8.35e-07,,0.03878737
17.1615,1.162e-06,,0.03878737
17.16175,1.153e-06,,0.03878737
17.162,1.01e-06,3.001,0.03878737
17.16225,1.3e-06,,0.03878738
17.1625,1.414e-06,,0.03878738
17.16275,1.214e-06,,0.03878738
17.163,1.428e-06,3.001,0.03878738
17.16325,1.214e-06,,0.03878738
17.1635,1.414e-06,,0.03878738
17.16375,1.556e-06,,0.03878738
17.164,1.176e-06,3.001,0.03878738
17.16425,1.191e-06,,0.03878738
17.1645,1.262e-06,,0.03878738
17.16475,1.717e-06,,0.03878739
17.165,1.338e-06,3.002,0.03878739
17.16525,1.229e-06,,0.03878739
17.1655,1.191e-06,,0.03878739
17.16575,1.442e-06,,0.03878739
17.166,1.39e-06,3.002,0.03878739
17.16625,8.73e-07,,0.03878739
17.1665,8.35e-07,,0.03878739
17.16675,1.001e-06,,0.03878739
17.167,7.73e-07,3.001,0.03878739
17.16725,5.69e-07,,0.03878739
17.1675,4.55e-07,,0.03878739
17.16775,9.9e-08,,0.03878739
17.168,3.41e-07,3.001,0.03878739
17.16825,5.83e-07,,0.03878739
17.1685,1.414e-06,,0.0387874
17.16875,1.366e-06,,0.0387874
17.169,1.191e-06,3.002,0.0387874
17.16925,9.87e-07,,0.0387874
17.1695,9.63e-07,,0.0387874
17.16975,1.01e-06,,0.0387874
17.17,8.2e-07,3.002,0.0387874
17.17025,8.87e-07,,0.0387874
17.1705,1.3e-06,,0.0387874
17.17075,1.755e-06,,0.0387874
17.171,1.808e-06,3.002,0.0387874
17.17125,1.404e-06,,0.03878741
17.1715,1.594e-06,,0.03878741
17.17175,8.11e-07,,0.03878741
17.172,1.025e-06,3.001,0.03878741
17.17225,3.65e-07,,0.03878741
17.1725,9e-08,,0.03878741
17.17275,9e-08,,0.03878741
17.173,5.93e-07,3.002,0.03878741
17.17325,9.34e-07,,0.03878741
17.1735,7.21e-07,,0.03878741
17.17375,1.138e-06,,0.03878741
17.174,1.641e-06,3.001,0.03878741
17.17425,1.404e-06,,0.03878741
17.1745,1.732e-06,,0.03878741
17.17475,1.29e-06,,0.03878742
17.175,1.115e-06,3.001,0.03878742
17.17525,9.87e-07,,0.03878742
17.1755,1.138e-06,,0.03878742
17.17575,1.442e-06,,0.03878742
17.176,1.153e-06,3.001,0.03878742
17.17625,1.153e-06,,0.03878742
17.1765,1.39e-06,,0.03878742
17.17675,1.077e-06,,0.03878742
17.177,8.87e-07,3.002,0.03878742
17.17725,1.3e-06,,0.03878742
17.1775,1.338e-06,,0.03878743
17.17775,1.518e-06,,0.03878743
17.178,1.518e-06,3.001,0.03878743
17.17825,1.39e-06,,0.03878743
17.1785,1.452e-06,,0.03878743
17.17875,1.115e-06,,0.03878743
17.179,6.31e-07,3.001,0.03878743
17.17925,6.83e-07,,0.03878743
17.1795,1.28e-07,,0.03878743
17.17975,6.45e-07,,0.03878743
17.18,5.45e-07,3.001,0.03878743
17.18025,4.93e-07,,0.03878743
17.1805,9.11e-07,,0.03878743
17.18075,7.59e-07,,0.03878743
17.181,9.34e-07,3.001,0.03878743
17.18125,3.79e-07,,0.03878744
17.1815,5.31e-07,,0.03878744
17.18175,6.97e-07,,0.03878744
17.182,5.07e-07,3.002,0.03878744
17.18225,8.96e-07,,0.03878744
17.1825,1.153e-06,,0.03878744
17.18275,1.025e-06,,0.03878744
17.183,1.428e-06,3.001,0.03878744
17.18325,1.679e-06,,0.03878744
17.1835,1.641e-06,,0.03878744
17.18375,2.059e-06,,0.03878744
17.184,2.097e-06,3.001,0.03878745
17.18425,2.035e-06,,0.03878745
17.1845,1.822e-06,,0.03878745
17.18475,1.452e-06,,0.03878745
17.185,1.428e-06,3.001,0.03878745
17.18525,7.83e-07,,0.03878745
17.1855,8.49e-07,,0.03878745
17.18575,4.41e-07,,0.03878745
17.186,7.59e-07,3.001,0.03878745
17.18625,4.93e-07,,0.03878745
17.1865,5.55e-07,,0.03878745
17.18675,9.49e-07,,0.03878745
17.187,8.49e-07,3.001,0.03878745
17.18725,9.87e-07,,0.03878746
17.1875,8.58e-07,,0.03878746
17.18775,1.679e-06,,0.03878746
17.188,1.641e-06,3.001,0.03878746
17.18825,1.466e-06,,0.03878746
17.1885,1.755e-06,,0.03878746
17.18875,1.338e-06,,0.03878746
17.189,5.17e-07,3.001,0.03878746
17.18925,1.13e-07,,0.03878746
17.1895,7.21e-07,,0.03878746
17.18975,7.07e-07,,0.03878746
17.19,1.162e-06,3.001,0.03878746
17.19025,1.138e-06,,0.03878747
17.1905,1.39e-06,,0.03878747
17.19075,1.48e-06,,0.03878747
17.191,1.086e-06,3.002,0.03878747
17.19125,9.72e-07,,0.03878747
17.1915,1.063e-06,,0.03878747
17.19175,1.063e-06,,0.03878747
17.192,1.276e-06,3.001,0.03878747
17.19225,1.442e-06,,0.03878747
17.1925,1.238e-06,,0.03878747
17.19275,7.45e-07,,0.03878747
17.193,9.49e-07,3.001,0.03878747
17.19325,8.35e-07,,0.03878748
17.1935,4.93e-07,,0.03878748
17.19375,7.07e-07,,0.03878748
17.194,9.34e-07,3.001,0.03878748
17.19425,1.214e-06,,0.03878748
17.1945,1.176e-06,,0.03878748
17.19475,1.452e-06,,0.03878748
17.195,1.01e-06,3.001,0.03878748
17.19525,1.632e-06,,0.03878748
17.1955,1.2e-06,,0.03878748
17.19575,1.452e-06,,0.03878748
17.196,1.162e-06,3.001,0.03878748
17.19625,1.49e-06,,0.03878749
17.1965,1.404e-06,,0.03878749
17.19675,1.238e-06,,0.03878749
17.197,1.077e-06,3.001,0.03878749
17.19725,6.21e-07,,0.03878749
17.1975,9.87e-07,,0.03878749
17.19775,6.97e-07,,0.03878749
17.198,6.69e-07,3.001,0.03878749
17.19825,6.21e-07,,0.03878749
17.1985,7.21e-07,,0.03878749
17.19875,1.276e-06,,0.03878749
17.199,1.328e-06,3.001,0.03878749
17.19925,1.352e-06,,0.03878749
17.1995,9.72e-07,,0.0387875
17.19975,1.048e-06,,0.0387875
17.2,6.69e-07,3.001,0.0387875
17.20025,1.276e-06,,0.0387875
17.2005,9.34e-07,,0.0387875
17.20075,1.49e-06,,0.0387875
17.201,1.414e-06,3.001,0.0387875
17.20125,1.191e-06,,0.0387875
17.2015,7.35e-07,,0.0387875
17.20175,8.35e-07,,0.0387875
17.202,7.35e-07,3.001,0.0387875
17.20225,7.83e-07,,0.0387875
17.2025,9.25e-07,,0.0387875
17.20275,8.87e-07,,0.03878751
17.203,1.276e-06,3.002,0.03878751
17.20325,1.39e-06,,0.03878751
17.2035,1.641e-06,,0.03878751
17.20375,1.229e-06,,0.03878751
17.204,1.556e-06,3.001,0.03878751
17.20425,1.556e-06,,0.03878751
17.2045,1.191e-06,,0.03878751
17.20475,1.086e-06,,0.03878751
17.205,8.73e-07,3.002,0.03878751
17.20525,8.2e-07,,0.03878751
17.2055,1.238e-06,,0.03878752
17.20575,1.153e-06,,0.03878752
17.206,9.34e-07,3.002,0.03878752
17.20625,1.176e-06,,0.03878752
17.2065,1.153e-06,,0.03878752
17.20675,1.077e-06,,0.03878752
17.207,7.59e-07,3.001,0.03878752
17.20725,1.063e-06,,0.03878752
17.2075,1.3e-06,,0.03878752
17.20775,1.276e-06,,0.03878752
17.208,1.229e-06,3,0.03878752
17.20825,1.3e-06,,0.03878753
17.2085,1.252e-06,,0.03878753
17.20875,1.2e-06,,0.03878753
17.209,7.73e-07,3.001,0.03878753
17.20925,1.75e-07,,0.03878753
17.2095,1.75e-07,,0.03878753
17.20975,2.79e-07,,0.03878753
17.21,8.49e-07,3.001,0.03878753
17.21025,1.238e-06,,0.03878753
17.2105,1.338e-06,,0.03878753
17.21075,1.214e-06,,0.03878753
17.211,1.542e-06,3.001,0.03878753
17.21125,1.29e-06,,0.03878753
17.2115,1.115e-06,,0.03878753
17.21175,1.252e-06,,0.03878754
17.212,6.31e-07,3.001,0.03878754
17.21225,8.35e-07,,0.03878754
17.2125,9.11e-07,,0.03878754
17.21275,8.35e-07,,0.03878754
17.213,1.153e-06,3.002,0.03878754
17.21325,1.352e-06,,0.03878754
17.2135,1.48e-06,,0.03878754
17.21375,1.314e-06,,0.03878754
17.214,1.191e-06,3.002,0.03878754
17.21425,7.59e-07,,0.03878754
17.2145,9.11e-07,,0.03878754
17.21475,9.11e-07,,0.03878754
17.215,5.69e-07,3.001,0.03878754
17.21525,6.83e-07,,0.03878755
17.2155,1.162e-06,,0.03878755
17.21575,1.124e-06,,0.03878755
17.216,1.641e-06,3.001,0.03878755
17.21625,1.907e-06,,0.03878755
17.2165,1.755e-06,,0.03878755
17.21675,2.021e-06,,0.03878755
17.217,1.604e-06,3.001,0.03878755
17.21725,1.945e-06,,0.03878756
17.2175,1.822e-06,,0.03878756
17.21775,1.755e-06,,0.03878756
17.218,1.176e-06,3.001,0.03878756
17.21825,1.115e-06,,0.03878756
17.2185,1.29e-06,,0.03878756
17.21875,8.49e-07,,0.03878756
17.219,1.115e-06,3.001,0.03878756
17.21925,1.153e-06,,0.03878756
17.2195,1.566e-06,,0.03878756
17.21975,1.352e-06,,0.03878757
17.22,1.29e-06,3.002,0.03878757
17.22025,1.1e-06,,0.03878757
17.2205,1.086e-06,,0.03878757
17.22075,9.63e-07,,0.03878757
17.221,1.1e-06,3.002,0.03878757
17.22125,1.048e-06,,0.03878757
17.2215,8.87e-07,,0.03878757
17.22175,9.72e-07,,0.03878757
17.222,1.124e-06,3.001,0.03878757
17.22225,9.34e-07,,0.03878757
17.2225,4.79e-07,,0.03878757
17.22275,6.83e-07,,0.03878757
17.223,5.31e-07,3.001,0.03878757
17.22325,6.07e-07,,0.03878757
17.2235,1.063e-06,,0.03878758
17.22375,1.063e-06,,0.03878758
17.224,1.314e-06,3.001,0.03878758
17.22425,1.229e-06,,0.03878758
17.2245,1.048e-06,,0.03878758
17.22475,1.138e-06,,0.03878758
17.225,1.414e-06,3.001,0.03878758
17.22525,1.466e-06,,0.03878758
17.2255,1.528e-06,,0.03878758
17.22575,1.542e-06,,0.03878758
17.226,1.604e-06,3.001,0.03878759
17.22625,1.1e-06,,0.03878759
17.2265,7.97e-07,,0.03878759
17.22675,9.25e-07,,0.03878759
17.227,1.75e-07,3.001,0.03878759
17.22725,4.03e-07,,0.03878759
17.2275,4.93e-07,,0.03878759
17.22775,9.11e-07,,0.03878759
17.228,1.138e-06,3.001,0.03878759
17.22825,1.077e-06,,0.03878759
17.2285,1.138e-06,,0.03878759
17.22875,1.048e-06,,0.03878759
17.229,7.83e-07,3.002,0.03878759
17.22925,3.03e-07,,0.03878759
17.2295,7.21e-07,,0.03878759
17.22975,5.17e-07,,0.03878759
17.23,7.35e-07,3.001,0.03878759
17.23025,9.87e-07,,0.0387876
17.2305,1.528e-06,,0.0387876
17.23075,1.48e-06,,0.0387876
17.231,1.376e-06,3.001,0.0387876
17.23125,1.466e-06,,0.0387876
17.2315,1.276e-06,,0.0387876
17.23175,1.2e-06,,0.0387876
17.232,1.214e-06,3.001,0.0387876
17.23225,1.115e-06,,0.0387876
17.2325,1.328e-06,,0.0387876
17.23275,9.72e-07,,0.03878761
17.233,1.115e-06,3.002,0.03878761
17.23325,1.618e-06,,0.03878761
17.2335,1.604e-06,,0.03878761
17.23375,1.414e-06,,0.03878761
17.234,1.238e-06,3.001,0.03878761
17.23425,9.49e-07,,0.03878761
17.2345,1.086e-06,,0.03878761
17.23475,1.314e-06,,0.03878761
17.235,1.077e-06,3.001,0.03878761
17.23525,9.72e-07,,0.03878761
17.2355,9.72e-07,,0.03878762
17.23575,6.59e-07,,0.03878762
17.236,5.17e-07,3,0.03878762
17.23625,5.17e-07,,0.03878762
17.2365,4.55e-07,,0.03878762
17.23675,5.69e-07,,0.03878762
17.237,5.83e-07,3.001,0.03878762
17.23725,1.039e-06,,0.03878762
17.2375,9.87e-07,,0.03878762
17.23775,1.414e-06,,0.03878762
17.238,1.162e-06,3.001,0.03878762
17.23825,1.466e-06,,0.03878762
17.2385,1.115e-06,,0.03878762
17.23875,1.191e-06,,0.03878762
17.239,1.314e-06,3.002,0.03878763
17.23925,1.442e-06,,0.03878763
17.2395,1.176e-06,,0.03878763
17.23975,8.35e-07,,0.03878763
17.24,6.59e-07,3.002,0.03878763
17.24025,4.41e-07,,0.03878763
17.2405,3.93e-07,,0.03878763
17.24075,4.55e-07,,0.03878763
17.241,8.87e-07,3.002,0.03878763
17.24125,8.87e-07,,0.03878763
17.2415,1.039e-06,,0.03878763
17.24175,1.153e-06,,0.03878763
17.242,1.252e-06,3.001,0.03878763
17.24225,1.504e-06,,0.03878763
17.2425,1.442e-06,,0.03878764
17.24275,1.2e-06,,0.03878764
17.243,1.229e-06,3.001,0.03878764
17.24325,1.048e-06,,0.03878764
17.2435,9.34e-07,,0.03878764
17.24375,1.29e-06,,0.03878764
17.244,1.238e-06,3.001,0.03878764
17.24425,1.48e-06,,0.03878764
17.2445,1.694e-06,,0.03878764
17.24475,1.1e-06,,0.03878764
17.245,1.153e-06,3.001,0.03878764
17.24525,1.115e-06,,0.03878765
17.2455,1.252e-06,,0.03878765
17.24575,1.077e-06,,0.03878765
17.246,1.115e-06,3.002,0.03878765
17.24625,9.87e-07,,0.03878765
17.2465,7.59e-07,,0.03878765
17.24675,9.63e-07,,0.03878765
17.247,1.3e-06,3.002,0.03878765
17.24725,1.452e-06,,0.03878765
17.2475,1.694e-06,,0.03878765
17.24775,1.115e-06,,0.03878765
17.248,1.039e-06,3.002,0.03878765
17.24825,7.07e-07,,0.03878766
17.2485,1.086e-06,,0.03878766
17.24875,1.048e-06,,0.03878766
17.249,9.72e-07,3.001,0.03878766
17.24925,1.039e-06,,0.03878766
17.2495,1.176e-06,,0.03878766
17.24975,1.29e-06,,0.03878766
17.25,1.214e-06,3,0.03878766
17.25025,1.176e-06,,0.03878766
17.2505,3.79e-07,,0.03878766
17.25075,5.17e-07,,0.03878766
17.251,7.07e-07,3.001,0.03878766
17.25125,6.45e-07,,0.03878766
17.2515,1.077e-06,,0.03878766
17.25175,9.34e-07,,0.03878767
17.252,8.11e-07,3.001,0.03878767
17.25225,1.328e-06,,0.03878767
17.2525,1.428e-06,,0.03878767
17.25275,8.49e-07,,0.03878767
17.253,9.72e-07,3.002,0.03878767
17.25325,1.01e-06,,0.03878767
17.2535,1.124e-06,,0.03878767
17.25375,8.49e-07,,0.03878767
17.254,1.366e-06,3.001,0.03878767
17.25425,1.404e-06,,0.03878767
17.2545,1.115e-06,,0.03878767
17.25475,1.641e-06,,0.03878768
17.255,1.58e-06,3.002,0.03878768
17.25525,1.679e-06,,0.03878768
17.2555,1.58e-06,,0.03878768
17.25575,1.414e-06,,0.03878768
17.256,1.404e-06,3.002,0.03878768
17.25625,1.414e-06,,0.03878768
17.2565,1.025e-06,,0.03878768
17.25675,1.49e-06,,0.03878768
17.257,1.39e-06,3.001,0.03878769
17.25725,1.808e-06,,0.03878769
17.2575,1.883e-06,,0.03878769
17.25775,1.504e-06,,0.03878769
17.258,1.694e-06,3.001,0.03878769
17.25825,1.001e-06,,0.03878769
17.2585,7.07e-07,,0.03878769
17.25875,7.59e-07,,0.03878769
17.259,8.58e-07,3.001,0.03878769
17.25925,1.124e-06,,0.03878769
17.2595,1.276e-06,,0.0387877
17.25975,1.504e-06,,0.0387877
17.26,1.077e-06,3.001,0.0387877
17.26025,1.556e-06,,0.0387877
17.2605,1.328e-06,,0.0387877
17.26075,1.466e-06,,0.0387877
17.261,1.3e-06,3.001,0.0387877
17.26125,1.428e-06,,0.0387877
17.2615,1.542e-06,,0.0387877
17.26175,1.936e-06,,0.0387877
17.262,1.77e-06,3.001,0.03878771
17.26225,1.679e-06,,0.03878771
17.2625,1.414e-06,,0.03878771
17.26275,1.376e-06,,0.03878771
17.263,1.428e-06,3.001,0.03878771
17.26325,1.001e-06,,0.03878771
17.2635,1.2e-06,,0.03878771
17.26375,1.191e-06,,0.03878771
17.264,1.191e-06,3.002,0.03878771
17.26425,1.115e-06,,0.03878771
17.2645,9.87e-07,,0.03878772
17.26475,8.96e-07,,0.03878772
17.265,1.1e-06,3.002,0.03878772
17.26525,1.338e-06,,0.03878772
17.2655,1.452e-06,,0.03878772
17.26575,1.176e-06,,0.03878772
17.266,1.214e-06,3.002,0.03878772
17.26625,1.115e-06,,0.03878772
17.2665,9.49e-07,,0.03878772
17.26675,1.39e-06,,0.03878772
17.267,6.07e-07,3.002,0.03878772
17.26725,8.49e-07,,0.03878772
17.2675,1.039e-06,,0.03878773
17.26775,9.87e-07,,0.03878773
17.268,6.83e-07,3.002,0.03878773
17.26825,1.276e-06,,0.03878773
17.2685,1.077e-06,,0.03878773
17.26875,7.97e-07,,0.03878773
17.269,1.048e-06,3.001,0.03878773
17.26925,7.73e-07,,0.03878773
17.2695,9.87e-07,,0.03878773
17.26975,7.97e-07,,0.03878773
17.27,1.039e-06,3.002,0.03878773
17.27025,1.428e-06,,0.03878773
17.2705,1.442e-06,,0.03878773
17.27075,1.352e-06,,0.03878774
17.271,1.566e-06,3.002,0.03878774
17.27125,9.72e-07,,0.03878774
17.2715,4.79e-07,,0.03878774
17.27175,1.214e-06,,0.03878774
17.272,5.83e-07,3.002,0.03878774
17.27225,5.83e-07,,0.03878774
17.2725,8.11e-07,,0.03878774
17.27275,7.21e-07,,0.03878774
17.273,6.07e-07,3.001,0.03878774
17.27325,6.07e-07,,0.03878774
17.2735,2.89e-07,,0.03878774
17.27375,9.63e-07,,0.03878774
17.274,9.63e-07,3.001,0.03878774
17.27425,1.338e-06,,0.03878774
17.2745,1.376e-06,,0.03878775
17.27475,9.34e-07,,0.03878775
17.275,9.25e-07,3.001,0.03878775
17.27525,8.35e-07,,0.03878775
17.2755,9.72e-07,,0.03878775
17.27575,1.29e-06,,0.03878775
17.276,1.138e-06,3.001,0.03878775
17.27625,1.542e-06,,0.03878775
17.2765,1.214e-06,,0.03878775
17.27675,1.238e-06,,0.03878775
17.277,9.87e-07,3.001,0.03878775
17.27725,1.238e-06,,0.03878775
17.2775,1.2e-06,,0.03878776
17.27775,1.214e-06,,0.03878776
17.278,7.35e-07,3.002,0.03878776
17.27825,5.83e-07,,0.03878776
17.2785,8.58e-07,,0.03878776
17.27875,8.87e-07,,0.03878776
17.279,6.45e-07,3.002,0.03878776
17.27925,1.252e-06,,0.03878776
17.2795,1.077e-06,,0.03878776
17.27975,1.262e-06,,0.03878776
17.28,1.162e-06,3.001,0.03878776
17.28025,1.352e-06,,0.03878776
17.2805,1.679e-06,,0.03878777
17.28075,1.404e-06,,0.03878777
17.281,1.452e-06,3.001,0.03878777
17.28125,9.34e-07,,0.03878777
17.2815,7.45e-07,,0.03878777
17.28175,9.34e-07,,0.03878777
17.282,5.69e-07,3.001,0.03878777
17.28225,5.31e-07,,0.03878777
17.2825,5.93e-07,,0.03878777
17.28275,8.73e-07,,0.03878777
17.283,8.49e-07,3.001,0.03878777
17.28325,1.328e-06,,0.03878777
17.2835,1.618e-06,,0.03878777
17.28375,1.67e-06,,0.03878778
17.284,1.48e-06,3.002,0.03878778
17.28425,1.229e-06,,0.03878778
17.2845,1.048e-06,,0.03878778
17.28475,4.79e-07,,0.03878778
17.285,2.27e-07,3.001,0.03878778
17.28525,3.79e-07,,0.03878778
17.2855,9.87e-07,,0.03878778
17.28575,9.34e-07,,0.03878778
17.286,1.115e-06,3.001,0.03878778
17.28625,1.86e-06,,0.03878778
17.2865,1.808e-06,,0.03878778
17.28675,1.869e-06,,0.03878779
17.287,1.921e-06,3.001,0.03878779
17.28725,1.959e-06,,0.03878779
17.2875,1.504e-06,,0.03878779
17.28775,1.717e-06,,0.03878779
17.288,1.001e-06,3.002,0.03878779
17.28825,6.83e-07,,0.03878779
17.2885,8.49e-07,,0.03878779
17.28875,7.59e-07,,0.03878779
17.289,7.59e-07,3.001,0.03878779
17.28925,8.73e-07,,0.03878779
17.2895,7.35e-07,,0.0387878
17.28975,1.2e-06,,0.0387878
17.29,1.025e-06,3.002,0.0387878
17.29025,1.048e-06,,0.0387878
17.2905,1.039e-06,,0.0387878
17.29075,5.83e-07,,0.0387878
17.291,9.49e-07,3.001,0.0387878
17.29125,7.97e-07,,0.0387878
